#Fichier contenant sur chaque ligne : Latitude en degré, Longitude en degré, Altitude en mètre, Temps en secondes, Cap en degré
43.11841399056341,5.9866186765032,485.0,485.0,60.0
43.11844677648636,5.986696472888866,486.0,486.0,60.0
43.11847956239175,5.986774269274531,487.0,487.0,60.0
43.11851234827956,5.986852065660196,488.0,488.0,60.0
43.118545134149805,5.986929862045862,489.0,489.0,60.0
43.11857792000249,5.987007658431526,490.0,490.0,60.0
43.1186107058376,5.987085454817193,491.0,491.0,60.0
43.11864349165514,5.987163251202859,492.0,492.0,60.0
43.118676277455116,5.987241047588524,493.0,493.0,60.0
43.11870906323753,5.987318843974189,494.0,494.0,60.0
43.118741849002376,5.987396640359854,495.0,495.0,60.0
43.11877463474965,5.987474436745521,496.0,496.0,60.0
43.11880742047935,5.987552233131186,497.0,497.0,60.0
43.11884020619149,5.987630029516851,498.0,498.0,60.0
43.118872991886064,5.987707825902517,499.0,499.0,60.0
43.11890577756308,5.9877856222881825,500.0,500.0,60.0
